ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Loaned From,Height(cm),Weight(kg),Release Clause,Kit Number
266449,22 D. Olejarka,19,https://cdn.sofifa.net/players/266/449/22_60.png,Poland,https://cdn.sofifa.net/flags/pl.png,61,74,Radomiak Radom,https://cdn.sofifa.net/teams/111088/30.png,775000,550,1554,Right,1.0,3.0,3.0,Medium/ Low,Lean (170-185),RES,,180,75,1500000,17.0
257874,22 A. Martin,29,https://cdn.sofifa.net/players/257/874/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,62,62,Harrogate Town,https://cdn.sofifa.net/teams/112222/30.png,400000,3000,1554,Right,1.0,3.0,2.0,High/ Medium,Normal (170-185),SUB,,183,74,700000,10.0
134979,17 M. Demichelis,35,https://cdn.sofifa.net/players/134/979/17_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,78,78,Málaga CF,https://cdn.sofifa.net/teams/573/30.png,1400000,15000,1554,Right,3.0,3.0,2.0,Low/ Medium,Normal (170-185),SUB,,184,78,0,3.0
257415,22 J. Cooper,25,https://cdn.sofifa.net/players/257/415/22_60.png,Northern Ireland,https://cdn.sofifa.net/flags/gb-nir.png,60,60,Port Vale,https://cdn.sofifa.net/teams/1928/30.png,275000,2000,1554,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),SUB,Oxford United,180,70,0,30.0
240902,22 Sergio Benito,22,https://cdn.sofifa.net/players/240/902/22_60.png,Spain,https://cdn.sofifa.net/flags/es.png,64,71,Real Valladolid CF,https://cdn.sofifa.net/teams/462/30.png,1200000,3000,1554,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),RES,,174,73,2200000,39.0
269408,A. Hofman,19,https://cdn.sofifa.net/players/269/408/23_60.png,Romania,https://cdn.sofifa.net/flags/ro.png,61,74,Universitatea Cluj,https://cdn.sofifa.net/teams/110751/30.png,775000,850,1554,Left,1.0,4.0,2.0,Medium/ Medium,Lean (170-185),RW,,181,71,1500000,97.0
260320,22 N. Fuke,23,https://cdn.sofifa.net/players/260/320/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,60,65,Tokushima Vortis,https://cdn.sofifa.net/teams/112783/30.png,350000,700,1554,Left,1.0,2.0,2.0,Medium/ High,Normal (170-185),SUB,,174,67,464000,27.0
257833,G. Manzari,21,https://cdn.sofifa.net/players/257/833/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,63,76,Frosinone,https://cdn.sofifa.net/teams/111657/30.png,1200000,5000,1554,Left,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),RW,U.S. Sassuolo Calcio,178,69,0,18.0
260567,O. Sæter,26,https://cdn.sofifa.net/players/260/567/23_60.png,Norway,https://cdn.sofifa.net/flags/no.png,63,66,Rosenborg BK,https://cdn.sofifa.net/teams/298/30.png,625000,2000,1554,Left,1.0,3.0,2.0,Medium/ Medium,Normal (185+),SUB,,186,80,828000,27.0
266275,Max,21,https://cdn.sofifa.net/players/266/275/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,63,74,Colorado Rapids,https://cdn.sofifa.net/teams/694/30.png,1100000,1000,1554,Left,1.0,3.0,4.0,Medium/ Medium,Lean (170-185),SUB,,175,73,1800000,8.0
260244,22 A. Disaro,25,https://cdn.sofifa.net/players/260/244/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,62,65,Shimizu S-Pulse,https://cdn.sofifa.net/teams/101149/30.png,525000,1000,1554,Left,1.0,3.0,2.0,High/ Medium,Normal (170-185),RES,,175,72,696000,19.0
259656,21 M. Mulder,19,https://cdn.sofifa.net/players/259/656/21_60.png,Israel,https://cdn.sofifa.net/flags/il.png,58,73,ADO Den Haag,https://cdn.sofifa.net/teams/650/30.png,450000,800,1554,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),RES,,188,76,934000,16.0
45098,15 G. Caldwell,32,https://cdn.sofifa.net/players/045/098/15_60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png,69,69,Wigan Athletic,https://cdn.sofifa.net/teams/1917/30.png,575000,10000,1554,Right,2.0,3.0,2.0,Medium/ Medium,Stocky (170-185),SUB,,180,74,0,5.0
261167,22 C. Verfurth,25,https://cdn.sofifa.net/players/261/167/22_60.png,United States,https://cdn.sofifa.net/flags/us.png,61,68,New England Revolution,https://cdn.sofifa.net/teams/691/30.png,600000,1000,1554,Right,1.0,3.0,2.0,High/ Medium,Normal (185+),RES,,193,86,1000000,35.0
256880,21 R. Richard,18,https://cdn.sofifa.net/players/256/880/21_60.png,France,https://cdn.sofifa.net/flags/fr.png,61,78,Olympique de Marseille,https://cdn.sofifa.net/teams/219/30.png,800000,2000,1554,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),RES,,171,65,2000000,42.0
264536,22 L. Chávez,18,https://cdn.sofifa.net/players/264/536/22_60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png,59,74,Club Bolívar,https://cdn.sofifa.net/teams/110968/30.png,525000,500,1554,Right,1.0,2.0,3.0,High/ Medium,Lean (170-),SUB,,170,63,1500000,9.0
260492,22 Eom Ji Sung,19,https://cdn.sofifa.net/players/260/492/22_60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png,60,78,GwangJu FC,https://cdn.sofifa.net/teams/112258/30.png,625000,550,1554,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),RW,,178,70,1200000,16.0
263758,D. Wright-Phillips,20,https://cdn.sofifa.net/players/263/758/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,64,76,Stoke City,https://cdn.sofifa.net/teams/1806/30.png,1400000,6000,1554,Right,1.0,2.0,3.0,High/ Medium,Lean (170-),SUB,,170,62,2900000,29.0
255453,J. Cruz,22,https://cdn.sofifa.net/players/255/453/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,66,74,Club Atlético Banfield,https://cdn.sofifa.net/teams/110404/30.png,1900000,5000,1554,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),SUB,,184,71,3200000,9.0
264696,K. Keïta,21,https://cdn.sofifa.net/players/264/696/23_60.png,Côte d'Ivoire,https://cdn.sofifa.net/flags/ci.png,60,72,KVC Westerlo,https://cdn.sofifa.net/teams/681/30.png,575000,1000,1554,Right,1.0,2.0,2.0,Medium/ High,Normal (170-185),RES,,178,75,949000,19.0
262908,22 Matheus Thuler,22,https://cdn.sofifa.net/players/262/908/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,71,77,Montpellier Hérault SC,https://cdn.sofifa.net/teams/70/30.png,2700000,13000,1554,Right,1.0,2.0,2.0,Low/ Medium,Normal (185+),SUB,,186,86,5700000,26.0
240835,E. Elizalde,22,https://cdn.sofifa.net/players/240/835/23_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,66,73,Club Atlético Independiente,https://cdn.sofifa.net/teams/110093/30.png,1600000,3000,1554,Left,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),SUB,,179,78,2700000,4.0
255344,21 J. González,30,https://cdn.sofifa.net/players/255/344/21_60.png,Peru,https://cdn.sofifa.net/flags/pe.png,63,63,Club Atlético Grau,https://cdn.sofifa.net/teams/114598/30.png,475000,500,1554,Right,1.0,3.0,3.0,High/ Low,Lean (170-),SUB,,165,59,1000000,11.0
255076,20 J. Martínez,20,https://cdn.sofifa.net/players/255/076/20_60.png,Mexico,https://cdn.sofifa.net/flags/mx.png,62,76,Tigres U.A.N.L.,https://cdn.sofifa.net/teams/1970/30.png,625000,7000,1553,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),SUB,,179,71,1400000,87.0
271319,Jô Batista,27,https://cdn.sofifa.net/players/271/319/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,64,64,GD Chaves,https://cdn.sofifa.net/teams/518/30.png,625000,2000,1553,Right,1.0,3.0,2.0,High/ Medium,Normal (185+),SUB,,192,84,1300000,95.0
250786,B. Jackson,21,https://cdn.sofifa.net/players/250/786/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,62,75,Huddersfield Town,https://cdn.sofifa.net/teams/1939/30.png,950000,2000,1553,Left,1.0,3.0,2.0,High/ Medium,Lean (170-185),SUB,,178,73,2400000,30.0
263871,22 J. Nodake,26,https://cdn.sofifa.net/players/263/871/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,58,58,Oita Trinita,https://cdn.sofifa.net/teams/113183/30.png,220000,900,1553,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),RES,,177,75,275000,28.0
234867,D. Arzani,23,https://cdn.sofifa.net/players/234/867/23_60.png,Australia,https://cdn.sofifa.net/flags/au.png,65,70,Macarthur FC,https://cdn.sofifa.net/teams/114604/30.png,1100000,1000,1553,Right,1.0,3.0,4.0,Medium/ Medium,Normal (170-185),LW,,171,73,1500000,99.0
255564,J. Shcherbakovski,21,https://cdn.sofifa.net/players/255/564/23_60.png,Belarus,https://cdn.sofifa.net/flags/by.png,63,72,SG Dynamo Dresden,https://cdn.sofifa.net/teams/503/30.png,1100000,2000,1553,Left,1.0,4.0,3.0,Medium/ Medium,Lean (170-185),RES,,174,62,1800000,11.0
254032,21 J. Carrasco,22,https://cdn.sofifa.net/players/254/032/21_60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png,65,72,Independiente del Valle,https://cdn.sofifa.net/teams/112908/30.png,1300000,500,1553,Right,1.0,2.0,2.0,High/ Low,Normal (185+),RES,,186,78,3100000,25.0
261826,22 G. Iturra,22,https://cdn.sofifa.net/players/261/826/22_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,60,69,Unión La Calera,https://cdn.sofifa.net/teams/112535/30.png,550000,600,1553,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-),SUB,,167,63,853000,15.0
261691,I. Rodríguez,20,https://cdn.sofifa.net/players/261/691/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,60,73,Club Atlético Banfield,https://cdn.sofifa.net/teams/110404/30.png,600000,2000,1553,Left,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),RES,,175,68,1300000,33.0
268627,22 I. Moreno,17,https://cdn.sofifa.net/players/268/627/22_60.png,Mexico,https://cdn.sofifa.net/flags/mx.png,59,72,Club América,https://cdn.sofifa.net/teams/1879/30.png,525000,850,1553,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-),SUB,,166,65,1200000,45.0
258340,21 N. Titkov,19,https://cdn.sofifa.net/players/258/340/21_60.png,Russia,https://cdn.sofifa.net/flags/ru.png,58,74,FC Lokomotiv Moscow,https://cdn.sofifa.net/teams/100765/30.png,525000,4000,1553,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),SUB,,177,67,1200000,38.0
254465,22 T. Strannegård,19,https://cdn.sofifa.net/players/254/465/22_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,59,72,AIK,https://cdn.sofifa.net/teams/433/30.png,525000,800,1553,Left,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),SUB,,177,63,984000,32.0
262975,F. Brand,21,https://cdn.sofifa.net/players/262/975/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,60,68,FSV Zwickau,https://cdn.sofifa.net/teams/110592/30.png,525000,500,1553,Left,1.0,3.0,2.0,High/ High,Normal (185+),SUB,,187,82,866000,5.0
261662,22 A. Hamzaoui,23,https://cdn.sofifa.net/players/261/662/22_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,63,67,Royale Union Saint-Gilloise,https://cdn.sofifa.net/teams/2014/30.png,650000,3000,1553,Left,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),SUB,,175,68,991000,5.0
266585,D. Mosquera,22,https://cdn.sofifa.net/players/266/585/23_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,62,69,América de Cali,https://cdn.sofifa.net/teams/101099/30.png,825000,650,1553,Right,1.0,3.0,3.0,High/ Low,Stocky (170-185),RES,,181,85,1300000,25.0
261177,21 L. Mamut,16,https://cdn.sofifa.net/players/261/177/21_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,59,72,Gimnasia y Esgrima La Plata,https://cdn.sofifa.net/teams/101084/30.png,500000,500,1553,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),SUB,,178,69,1000000,34.0
243169,Y. Begraoui,20,https://cdn.sofifa.net/players/243/169/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,64,78,Toulouse Football Club,https://cdn.sofifa.net/teams/1809/30.png,1400000,4000,1553,Right,1.0,5.0,3.0,High/ Low,Lean (170-185),SUB,,178,70,3700000,11.0
266029,D. Stensson,25,https://cdn.sofifa.net/players/266/029/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,61,68,IK Sirius,https://cdn.sofifa.net/teams/113458/30.png,600000,800,1553,Left,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),SUB,,178,70,870000,18.0
261261,J. Giani,23,https://cdn.sofifa.net/players/261/261/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,62,70,Patronato,https://cdn.sofifa.net/teams/110581/30.png,875000,3000,1553,Right,1.0,3.0,3.0,High/ Low,Lean (170-185),SUB,Newell's Old Boys,180,69,0,40.0
246604,C. Kelman,20,https://cdn.sofifa.net/players/246/604/23_60.png,United States,https://cdn.sofifa.net/flags/us.png,60,73,Leyton Orient,https://cdn.sofifa.net/teams/1958/30.png,600000,5000,1553,Right,1.0,3.0,3.0,High/ High,Normal (170-185),SUB,Queens Park Rangers,175,70,0,23.0
270497,S. Hamulic,21,https://cdn.sofifa.net/players/270/497/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,62,71,PGE FKS Stal Mielec,https://cdn.sofifa.net/teams/114004/30.png,900000,650,1553,Right,1.0,2.0,3.0,High/ Medium,Normal (185+),LS,,188,76,1400000,99.0
257703,21 Pedro Henrique,23,https://cdn.sofifa.net/players/257/703/21_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,66,73,SC Farense,https://cdn.sofifa.net/teams/489/30.png,1700000,2000,1553,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),ST,,188,82,3900000,96.0
257613,21 B. Šabani,20,https://cdn.sofifa.net/players/257/613/21_60.png,Germany,https://cdn.sofifa.net/flags/de.png,59,71,FC Emmen,https://cdn.sofifa.net/teams/100628/30.png,525000,850,1552,Right,1.0,4.0,3.0,Medium/ Medium,Stocky (170-185),RES,,178,71,866000,13.0
254104,20 K. Varela,25,https://cdn.sofifa.net/players/254/104/20_60.png,Mexico,https://cdn.sofifa.net/flags/mx.png,55,58,Tiburones Rojos de Veracruz,https://cdn.sofifa.net/teams/110145/30.png,100000,1000,1552,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-),SUB,,170,67,173000,29.0
265534,E. Matuta,20,https://cdn.sofifa.net/players/265/534/23_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,60,72,FC Groningen,https://cdn.sofifa.net/teams/1915/30.png,550000,1000,1552,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),RES,,191,78,908000,14.0
264287,22 B. Bulut,18,https://cdn.sofifa.net/players/264/287/22_60.png,Turkey,https://cdn.sofifa.net/flags/tr.png,55,71,Aytemiz Alanyaspor,https://cdn.sofifa.net/teams/113142/30.png,325000,750,1552,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),RES,,176,71,853000,5.0
201988,F. Fernández,33,https://cdn.sofifa.net/players/201/988/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,74,74,Newcastle United,https://cdn.sofifa.net/teams/13/30.png,2000000,57000,1552,Right,2.0,3.0,2.0,Low/ High,Normal (185+),RES,,190,83,3800000,18.0
243166,B. Paton,22,https://cdn.sofifa.net/players/243/166/23_60.png,Canada,https://cdn.sofifa.net/flags/ca.png,57,66,Ross County FC,https://cdn.sofifa.net/teams/631/30.png,350000,1000,1552,Left,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),SUB,,175,67,683000,24.0
261178,21 A. Napolitano,21,https://cdn.sofifa.net/players/261/178/21_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,60,67,Gimnasia y Esgrima La Plata,https://cdn.sofifa.net/teams/101084/30.png,500000,2000,1552,Right,1.0,3.0,2.0,High/ Medium,Normal (170-185),SUB,,180,75,825000,31.0
262154,M. Doucouré,22,https://cdn.sofifa.net/players/262/154/23_60.png,Mali,https://cdn.sofifa.net/flags/ml.png,63,73,Nîmes Olympique,https://cdn.sofifa.net/teams/224/30.png,1100000,2000,1552,Right,1.0,2.0,3.0,Medium/ Medium,Normal (170-185),SUB,,181,75,2100000,24.0
257474,21 J. Lumbreras,17,https://cdn.sofifa.net/players/257/474/21_60.png,Mexico,https://cdn.sofifa.net/flags/mx.png,57,72,Club Necaxa,https://cdn.sofifa.net/teams/101121/30.png,375000,500,1552,Right,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),RES,,179,72,853000,13.0
262447,A. Compagno,26,https://cdn.sofifa.net/players/262/447/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,66,69,FC U Craiova 1948,https://cdn.sofifa.net/teams/115716/30.png,1100000,5000,1552,Right,1.0,4.0,2.0,Medium/ Low,Normal (185+),ST,,194,84,1600000,33.0
260869,21 Dudu,20,https://cdn.sofifa.net/players/260/869/21_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,63,71,CD Nacional,https://cdn.sofifa.net/teams/1891/30.png,1100000,2000,1552,Right,1.0,3.0,2.0,Medium/ Low,Normal (170-185),RES,,179,73,2500000,99.0
254663,21 G. Rojas,38,https://cdn.sofifa.net/players/254/663/21_60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png,62,62,Zamora Fútbol Club,https://cdn.sofifa.net/teams/112912/30.png,130000,500,1552,Left,1.0,4.0,3.0,Medium/ Medium,Normal (170-),SUB,,169,62,280000,10.0
262533,S. Aas,18,https://cdn.sofifa.net/players/262/533/23_60.png,Norway,https://cdn.sofifa.net/flags/no.png,56,76,Odds BK,https://cdn.sofifa.net/teams/1456/30.png,400000,500,1552,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),SUB,,181,74,900000,18.0
259011,Zito Luvumbo,20,https://cdn.sofifa.net/players/259/011/23_60.png,Angola,https://cdn.sofifa.net/flags/ao.png,66,76,Cagliari,https://cdn.sofifa.net/teams/1842/30.png,1900000,1000,1552,Left,1.0,3.0,3.0,High/ Medium,Lean (170-185),SUB,,171,69,3400000,77.0
248559,L. Pétrot,25,https://cdn.sofifa.net/players/248/559/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,69,73,FC Lorient,https://cdn.sofifa.net/teams/217/30.png,1700000,8000,1552,Left,1.0,2.0,2.0,Medium/ Medium,Normal (185+),SUB,,188,81,3500000,19.0
268441,22 L. Pye,17,https://cdn.sofifa.net/players/268/441/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,59,76,Manchester United,https://cdn.sofifa.net/teams/11/30.png,550000,600,1552,Left,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),RES,,178,72,1400000,83.0
259209,22 M. Bajamich,21,https://cdn.sofifa.net/players/259/209/22_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,61,72,Club Atlético Huracán,https://cdn.sofifa.net/teams/111711/30.png,750000,1000,1552,Right,1.0,3.0,3.0,High/ High,Stocky (170-185),SUB,Houston Dynamo,178,75,0,14.0
266453,Gonçalo Borges,21,https://cdn.sofifa.net/players/266/453/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,67,82,FC Porto,https://cdn.sofifa.net/teams/236/30.png,2500000,3000,1552,Right,1.0,3.0,4.0,High/ Medium,Lean (170-185),RES,,184,77,6600000,70.0
252592,A. Bakhat,22,https://cdn.sofifa.net/players/252/592/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,58,69,1. FC Kaiserslautern,https://cdn.sofifa.net/teams/29/30.png,450000,2000,1552,Left,1.0,4.0,2.0,Medium/ Medium,Lean (170-185),SUB,,180,71,788000,36.0
259320,22 J. Giddings,19,https://cdn.sofifa.net/players/259/320/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,59,71,Crystal Palace,https://cdn.sofifa.net/teams/1799/30.png,500000,4000,1552,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),RES,,177,75,1100000,39.0
259468,21 N. Cheung,18,https://cdn.sofifa.net/players/259/468/21_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,55,68,Vitesse,https://cdn.sofifa.net/teams/1909/30.png,300000,950,1552,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),RES,,175,70,638000,47.0
255440,22 I. Someno,19,https://cdn.sofifa.net/players/255/440/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,59,70,Kashima Antlers,https://cdn.sofifa.net/teams/101147/30.png,475000,950,1552,Right,1.0,4.0,2.0,High/ Low,Lean (170-185),SUB,,179,67,689000,19.0
260037,21 J. Araujo,28,https://cdn.sofifa.net/players/260/037/21_60.png,Paraguay,https://cdn.sofifa.net/flags/py.png,65,65,12 de Octubre FC,https://cdn.sofifa.net/teams/111007/30.png,725000,5000,1552,Right,1.0,2.0,3.0,High/ High,Normal (170-185),SUB,,176,72,1600000,29.0
268679,B. Amione,20,https://cdn.sofifa.net/players/268/679/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,68,81,Hellas Verona,https://cdn.sofifa.net/teams/206/30.png,2700000,7000,1552,Left,1.0,2.0,2.0,Medium/ High,Normal (185+),SUB,,187,90,6300000,2.0
265197,A. Benarous,18,https://cdn.sofifa.net/players/265/197/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,62,76,Bristol City,https://cdn.sofifa.net/teams/1919/30.png,925000,2000,1552,Left,1.0,2.0,3.0,High/ Low,Lean (170-185),RES,,175,66,2300000,18.0
259810,22 E. Obregón,19,https://cdn.sofifa.net/players/259/810/22_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,61,74,Estudiantes de La Plata,https://cdn.sofifa.net/teams/101083/30.png,775000,1000,1552,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),RES,,177,69,1600000,22.0
270491,H. Neal,21,https://cdn.sofifa.net/players/270/491/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,56,68,Barrow,https://cdn.sofifa.net/teams/381/30.png,350000,3000,1552,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),RES,Sheffield United,180,70,0,14.0
266238,22 L. Soto,20,https://cdn.sofifa.net/players/266/238/22_60.png,Mexico,https://cdn.sofifa.net/flags/mx.png,58,70,Pachuca,https://cdn.sofifa.net/teams/110147/30.png,500000,2000,1552,Right,1.0,3.0,2.0,High/ Low,Normal (170-185),RES,,173,70,950000,34.0
261444,22 A. Baldé,18,https://cdn.sofifa.net/players/261/444/22_60.png,Senegal,https://cdn.sofifa.net/flags/sn.png,63,81,Feyenoord,https://cdn.sofifa.net/teams/246/30.png,1200000,1000,1551,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-),SUB,,170,60,2600000,23.0
269940,X. Blomme,20,https://cdn.sofifa.net/players/269/940/23_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,59,69,Go Ahead Eagles,https://cdn.sofifa.net/teams/100632/30.png,475000,1000,1551,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),SUB,,175,68,784000,20.0
262474,C. Odenthal,21,https://cdn.sofifa.net/players/262/474/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,67,76,Como,https://cdn.sofifa.net/teams/1745/30.png,2100000,950,1551,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),RES,,190,79,3700000,26.0
253156,21 A. Gonçalves Pereira,23,https://cdn.sofifa.net/players/253/156/21_60.png,France,https://cdn.sofifa.net/flags/fr.png,64,70,La Berrichonne de Châteauroux,https://cdn.sofifa.net/teams/212/30.png,925000,2000,1551,Right,1.0,3.0,3.0,Medium/ Medium,Stocky (170-185),SUB,,182,85,1800000,14.0
259025,S. Alabi,22,https://cdn.sofifa.net/players/259/025/23_60.png,Ghana,https://cdn.sofifa.net/flags/gh.png,60,71,FC Luzern,https://cdn.sofifa.net/teams/897/30.png,550000,2000,1551,Right,1.0,2.0,3.0,Medium/ High,Normal (170-),SUB,,170,64,908000,8.0
258243,G. Mensah,21,https://cdn.sofifa.net/players/258/243/23_60.png,Ghana,https://cdn.sofifa.net/flags/gh.png,61,68,Varbergs BoIS FC,https://cdn.sofifa.net/teams/113743/30.png,625000,500,1551,Right,1.0,2.0,2.0,Medium/ High,Normal (170-185),SUB,,183,79,906000,15.0
192651,O. Malik,31,https://cdn.sofifa.net/players/192/651/23_60.png,Australia,https://cdn.sofifa.net/flags/au.png,59,59,Odisha FC,https://cdn.sofifa.net/teams/113257/30.png,160000,500,1551,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),SUB,,185,75,216000,14.0
258437,E. Emegha,19,https://cdn.sofifa.net/players/258/437/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,64,76,SK Sturm Graz,https://cdn.sofifa.net/teams/209/30.png,1400000,3000,1551,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),SUB,,195,63,2400000,20.0
260884,21 Júnior Brandão,25,https://cdn.sofifa.net/players/260/884/21_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,65,68,Rio Ave FC,https://cdn.sofifa.net/teams/744/30.png,950000,3000,1551,Right,1.0,3.0,2.0,Medium/ Low,Normal (185+),RES,,187,75,2100000,9.0
263488,22 R. Adigo,20,https://cdn.sofifa.net/players/263/488/22_60.png,Germany,https://cdn.sofifa.net/flags/de.png,59,69,FC Würzburger Kickers,https://cdn.sofifa.net/teams/110197/30.png,500000,1000,1551,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),SUB,,181,72,825000,37.0
257413,21 M. Ballarini,19,https://cdn.sofifa.net/players/257/413/21_60.png,Italy,https://cdn.sofifa.net/flags/it.png,59,74,Udinese Calcio,https://cdn.sofifa.net/teams/55/30.png,525000,2000,1551,Right,1.0,2.0,2.0,High/ Medium,Lean (185+),RES,,186,77,1200000,21.0
264299,O. Beck,19,https://cdn.sofifa.net/players/264/299/23_60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png,61,78,Futebol Clube de Famalicão,https://cdn.sofifa.net/teams/112809/30.png,825000,7000,1551,Left,1.0,2.0,2.0,High/ Medium,Lean (170-185),RES,Liverpool,181,74,0,3.0
269405,S. Koch,25,https://cdn.sofifa.net/players/269/405/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,60,63,Lyngby BK,https://cdn.sofifa.net/teams/15001/30.png,325000,2000,1551,Right,1.0,4.0,3.0,Medium/ Medium,Lean (185+),SUB,,186,78,431000,12.0
270812,Jandro Orellana,21,https://cdn.sofifa.net/players/270/812/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,61,70,FC Andorra,https://cdn.sofifa.net/teams/114554/30.png,700000,950,1551,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),SUB,,176,71,1200000,16.0
232576,22 Y. Kobayashi,32,https://cdn.sofifa.net/players/232/576/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,64,64,Oita Trinita,https://cdn.sofifa.net/teams/113183/30.png,450000,1000,1551,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),SUB,,180,70,563000,6.0
