ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Loaned From,Height(cm),Weight(kg),Release Clause,Kit Number
261299,A. Scott,18,https://cdn.sofifa.net/players/261/299/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,67,85,Bristol City,https://cdn.sofifa.net/teams/1919/30.png,2600000,4000,1808,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),CAM,,178,68,6600000,7.0
199576,Oriol Romeu,30,https://cdn.sofifa.net/players/199/576/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,78,78,Southampton,https://cdn.sofifa.net/teams/17/30.png,12000000,51000,1808,Right,2.0,3.0,2.0,Low/ High,Normal (170-185),CDM,,183,83,22800000,6.0
229991,Fran Villalba,24,https://cdn.sofifa.net/players/229/991/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,72,79,Real Sporting de Gijón,https://cdn.sofifa.net/teams/459/30.png,4700000,7000,1807,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),CAM,,172,63,8500000,21.0
235807,A. Morley,22,https://cdn.sofifa.net/players/235/807/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,65,73,Bolton Wanderers,https://cdn.sofifa.net/teams/4/30.png,1600000,3000,1807,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),LCM,,183,72,3100000,16.0
262088,H. Haraldsson,19,https://cdn.sofifa.net/players/262/088/23_60.png,Iceland,https://cdn.sofifa.net/flags/is.png,67,81,F.C. København,https://cdn.sofifa.net/teams/819/30.png,2400000,5000,1807,Right,1.0,3.0,3.0,High/ High,Lean (170-185),CAM,,180,73,4600000,30.0
263527,F. Mateos,29,https://cdn.sofifa.net/players/263/527/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,72,72,Deportivo Ñublense,https://cdn.sofifa.net/teams/112585/30.png,2300000,7000,1807,Right,1.0,4.0,4.0,Medium/ Medium,Normal (170-185),RCM,,177,74,3100000,20.0
237185,J. Davies,23,https://cdn.sofifa.net/players/237/185/23_60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png,64,69,Wrexham AFC,https://cdn.sofifa.net/teams/1947/30.png,875000,500,1807,Left,1.0,3.0,3.0,High/ Medium,Lean (170-185),LCM,,178,74,1900000,7.0
227288,J. Flores,26,https://cdn.sofifa.net/players/227/288/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,61,64,Bohemian FC,https://cdn.sofifa.net/teams/305/30.png,375000,600,1807,Left,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),RDM,,180,75,609000,21.0
247933,S. Moreno,22,https://cdn.sofifa.net/players/247/933/23_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,70,79,Portland Timbers,https://cdn.sofifa.net/teams/111140/30.png,3600000,5000,1806,Right,1.0,2.0,4.0,High/ High,Normal (170-185),RM,,173,67,6100000,30.0
184144,N. Gaitán,34,https://cdn.sofifa.net/players/184/144/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,72,72,FC Paços de Ferreira,https://cdn.sofifa.net/teams/1892/30.png,1100000,8000,1806,Left,3.0,2.0,4.0,Medium/ Low,Lean (170-185),LCM,,174,66,2300000,28.0
233125,M. Hartel,26,https://cdn.sofifa.net/players/233/125/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,70,73,FC St. Pauli,https://cdn.sofifa.net/teams/110329/30.png,2100000,11000,1806,Right,1.0,4.0,3.0,High/ High,Lean (170-185),LCM,,177,68,3500000,10.0
252943,Ramón Enríquez,21,https://cdn.sofifa.net/players/252/943/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,66,76,Málaga CF,https://cdn.sofifa.net/teams/573/30.png,1900000,2000,1806,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),RCM,,173,68,3300000,6.0
247912,I. Gheorghe,22,https://cdn.sofifa.net/players/247/912/23_60.png,Romania,https://cdn.sofifa.net/flags/ro.png,68,74,Sepsi OSK Sf. Gheorghe,https://cdn.sofifa.net/teams/113378/30.png,1900000,5000,1806,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),RCM,,171,63,2900000,8.0
253822,21 S. Assís,27,https://cdn.sofifa.net/players/253/822/21_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,69,70,Unión de Santa Fe,https://cdn.sofifa.net/teams/111716/30.png,1400000,6000,1805,Right,1.0,3.0,2.0,Low/ High,Normal (170-185),LCM,,171,75,2200000,15.0
164876,17 Michu,30,https://cdn.sofifa.net/players/164/876/17_60.png,Spain,https://cdn.sofifa.net/flags/es.png,73,73,Real Oviedo,https://cdn.sofifa.net/teams/110827/30.png,2700000,10000,1805,Left,2.0,3.0,3.0,High/ High,Lean (185+),CAM,,191,78,0,8.0
225748,T. Cantwell,24,https://cdn.sofifa.net/players/225/748/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,74,77,Norwich City,https://cdn.sofifa.net/teams/1792/30.png,6000000,32000,1805,Right,1.0,3.0,4.0,High/ Medium,Lean (170-185),LM,,177,70,11900000,14.0
45601,15 F. Malouda,34,https://cdn.sofifa.net/players/045/601/15_60.png,France,https://cdn.sofifa.net/flags/fr.png,72,72,FC Metz,https://cdn.sofifa.net/teams/68/30.png,1100000,15000,1805,Left,3.0,3.0,4.0,Medium/ Medium,Normal (170-185),CAM,,181,73,0,13.0
246352,Hugo Guillamón,22,https://cdn.sofifa.net/players/246/352/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,74,82,Valencia CF,https://cdn.sofifa.net/teams/461/30.png,9000000,22000,1805,Right,1.0,4.0,2.0,Low/ High,Lean (170-185),CDM,,178,62,20700000,6.0
256136,F. Torres,22,https://cdn.sofifa.net/players/256/136/23_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,73,81,Orlando City Soccer Club,https://cdn.sofifa.net/teams/112606/30.png,7000000,7000,1804,Left,1.0,3.0,3.0,High/ Medium,Normal (170-185),LM,,178,71,11900000,17.0
257243,22 E. Peretz,24,https://cdn.sofifa.net/players/257/243/22_60.png,Israel,https://cdn.sofifa.net/flags/il.png,67,71,RZ Pellets Wolfsberger AC,https://cdn.sofifa.net/teams/111822/30.png,1500000,5000,1804,Right,1.0,3.0,3.0,High/ Medium,Normal (185+),RCM,,189,84,2300000,7.0
192970,D. Mayor,31,https://cdn.sofifa.net/players/192/970/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,66,66,Plymouth Argyle,https://cdn.sofifa.net/teams/1929/30.png,700000,4000,1804,Right,1.0,3.0,4.0,High/ Low,Lean (170-185),LCM,,183,76,1200000,10.0
242744,A. Aremu,22,https://cdn.sofifa.net/players/242/744/23_60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png,68,78,FC St. Pauli,https://cdn.sofifa.net/teams/110329/30.png,2600000,6000,1803,Right,1.0,3.0,3.0,Medium/ High,Normal (170-185),CDM,,181,77,4700000,20.0
243055,22 Rafael Camacho,21,https://cdn.sofifa.net/players/243/055/22_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,68,72,Belenenses SAD,https://cdn.sofifa.net/teams/1889/30.png,1800000,5000,1803,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),LM,Sporting CP,175,65,0,64.0
262642,Z. Amdouni,21,https://cdn.sofifa.net/players/262/642/23_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,68,80,FC Basel 1893,https://cdn.sofifa.net/teams/896/30.png,3000000,7000,1803,Right,1.0,4.0,3.0,Medium/ Medium,Normal (185+),CAM,,185,79,5100000,9.0
240331,Panutche Camará,25,https://cdn.sofifa.net/players/240/331/23_60.png,Guinea Bissau,https://cdn.sofifa.net/flags/gw.png,68,71,Plymouth Argyle,https://cdn.sofifa.net/teams/1929/30.png,1600000,6000,1802,Right,1.0,3.0,3.0,High/ Medium,Lean (185+),RCM,,185,73,2900000,28.0
263823,S. Mannsverk,20,https://cdn.sofifa.net/players/263/823/23_60.png,Norway,https://cdn.sofifa.net/flags/no.png,67,80,Molde FK,https://cdn.sofifa.net/teams/417/30.png,2300000,2000,1802,Right,1.0,3.0,2.0,Medium/ High,Normal (185+),CDM,,185,77,4300000,8.0
253581,22 M. Lliuya,29,https://cdn.sofifa.net/players/253/581/22_60.png,Peru,https://cdn.sofifa.net/flags/pe.png,68,68,Sport Huancayo,https://cdn.sofifa.net/teams/114511/30.png,1200000,500,1802,Right,1.0,4.0,4.0,High/ Medium,Normal (170-),CAM,,168,73,2600000,10.0
245715,J. Shackleton,22,https://cdn.sofifa.net/players/245/715/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,71,79,Millwall,https://cdn.sofifa.net/teams/97/30.png,4000000,19000,1801,Right,1.0,3.0,3.0,High/ High,Normal (170-),LCM,Leeds United,168,65,0,16.0
226385,C. Espinoza,27,https://cdn.sofifa.net/players/226/385/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,72,72,San Jose Earthquakes,https://cdn.sofifa.net/teams/111928/30.png,2500000,7000,1800,Right,1.0,5.0,3.0,High/ High,Normal (170-185),RM,,173,73,3600000,10.0
253302,22 M. Cantera,28,https://cdn.sofifa.net/players/253/302/22_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,70,70,Club Nacional de Football,https://cdn.sofifa.net/teams/111325/30.png,1600000,750,1800,Right,1.0,4.0,2.0,Medium/ Low,Stocky (170-185),CAM,,184,80,3500000,30.0
244725,E. Linthorst,22,https://cdn.sofifa.net/players/244/725/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,66,73,Go Ahead Eagles,https://cdn.sofifa.net/teams/100632/30.png,1700000,3000,1800,Right,1.0,3.0,3.0,High/ Medium,Lean (185+),LCM,,185,82,2800000,8.0
256516,Nico Williams,19,https://cdn.sofifa.net/players/256/516/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,74,86,Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/30.png,10000000,13000,1800,Right,1.0,4.0,4.0,Medium/ Medium,Lean (170-185),RM,,181,67,23000000,30.0
266346,W. Fernández,24,https://cdn.sofifa.net/players/266/346/23_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,65,71,Delfín Sporting Club,https://cdn.sofifa.net/teams/114580/30.png,1000000,500,1799,Left,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),LDM,,181,78,2400000,7.0
240259,M. Merghem,24,https://cdn.sofifa.net/players/240/259/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,66,69,En Avant de Guingamp,https://cdn.sofifa.net/teams/62/30.png,1200000,2000,1799,Left,1.0,3.0,4.0,Medium/ Low,Lean (185+),RM,,185,75,2200000,10.0
254902,22 K. Sento,26,https://cdn.sofifa.net/players/254/902/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,67,67,Nagoya Grampus,https://cdn.sofifa.net/teams/112092/30.png,1100000,3000,1799,Right,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),LCM,,171,64,1400000,14.0
262449,W. Baeten,25,https://cdn.sofifa.net/players/262/449/23_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,66,69,FC U Craiova 1948,https://cdn.sofifa.net/teams/115716/30.png,1100000,4000,1799,Left,1.0,3.0,3.0,Medium/ High,Normal (185+),RM,,185,77,1600000,24.0
254038,J. Cazares,31,https://cdn.sofifa.net/players/254/038/23_60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png,65,65,9 de Octubre,https://cdn.sofifa.net/teams/115487/30.png,500000,500,1798,Right,1.0,2.0,2.0,Medium/ High,Stocky (170-185),RCM,,175,72,1100000,16.0
230846,R. Charles-Cook,25,https://cdn.sofifa.net/players/230/846/23_60.png,Grenada,https://cdn.sofifa.net/flags/gd.png,68,71,KAS Eupen,https://cdn.sofifa.net/teams/2013/30.png,1600000,5000,1798,Right,1.0,2.0,3.0,High/ High,Lean (170-185),LM,,175,69,2400000,10.0
139836,19 C. Medjani,33,https://cdn.sofifa.net/players/139/836/19_60.png,Algeria,https://cdn.sofifa.net/flags/dz.png,70,70,Ohod Club,https://cdn.sofifa.net/teams/113219/30.png,725000,10000,1798,Right,1.0,3.0,2.0,High/ Medium,Normal (170-185),RCM,,184,77,1200000,12.0
237936,A. Dønnum,24,https://cdn.sofifa.net/players/237/936/23_60.png,Norway,https://cdn.sofifa.net/flags/no.png,70,75,Standard de Liège,https://cdn.sofifa.net/teams/232/30.png,2400000,8000,1798,Left,1.0,3.0,4.0,High/ Low,Normal (170-185),RM,,178,78,3800000,11.0
262880,R. Onyedika,21,https://cdn.sofifa.net/players/262/880/23_60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png,69,80,FC Midtjylland,https://cdn.sofifa.net/teams/1516/30.png,3000000,8000,1798,Right,1.0,3.0,2.0,Medium/ High,Lean (170-185),RCM,,184,78,4500000,15.0
212990,C. Camps,26,https://cdn.sofifa.net/players/212/990/23_60.png,Northern Ireland,https://cdn.sofifa.net/flags/gb-nir.png,64,65,Stockport County,https://cdn.sofifa.net/teams/1931/30.png,675000,4000,1798,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),RCM,,180,75,1200000,8.0
246402,M. Bidstrup,21,https://cdn.sofifa.net/players/246/402/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,67,78,FC Nordsjælland,https://cdn.sofifa.net/teams/1788/30.png,2300000,11000,1797,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),CM,Brentford,178,74,0,18.0
258483,D. Neil,20,https://cdn.sofifa.net/players/258/483/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,65,80,Sunderland,https://cdn.sofifa.net/teams/106/30.png,1600000,3000,1797,Right,1.0,4.0,2.0,Medium/ High,Lean (170-185),RCM,,178,70,4000000,24.0
213655,A. Iwobi,26,https://cdn.sofifa.net/players/213/655/23_60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png,75,76,Everton,https://cdn.sofifa.net/teams/7/30.png,6500000,36000,1797,Right,2.0,3.0,4.0,High/ Medium,Normal (185+),LCM,,185,75,12800000,17.0
242946,D. Afolayan,24,https://cdn.sofifa.net/players/242/946/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,68,74,Bolton Wanderers,https://cdn.sofifa.net/teams/4/30.png,1900000,6000,1797,Right,1.0,4.0,3.0,Medium/ High,Normal (170-185),CAM,,180,70,3700000,17.0
226747,B. Perlaza,30,https://cdn.sofifa.net/players/226/747/23_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,72,72,Club Atlético Colón,https://cdn.sofifa.net/teams/110406/30.png,2000000,10000,1796,Right,1.0,2.0,3.0,High/ Medium,Lean (185+),CDM,,187,82,3000000,14.0
246033,S. Sosa,23,https://cdn.sofifa.net/players/246/033/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,71,82,Atlanta United,https://cdn.sofifa.net/teams/112885/30.png,3900000,5000,1796,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),RDM,,179,78,6600000,5.0
270597,A. Makoumbou,23,https://cdn.sofifa.net/players/270/597/23_60.png,Congo,https://cdn.sofifa.net/flags/cg.png,66,71,Cagliari,https://cdn.sofifa.net/teams/1842/30.png,1300000,1000,1796,Right,1.0,3.0,3.0,Medium/ High,Lean (185+),LCM,,187,79,2200000,29.0
142966,J. Dátolo,38,https://cdn.sofifa.net/players/142/966/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,70,70,Club Atlético Banfield,https://cdn.sofifa.net/teams/110404/30.png,525000,7000,1796,Left,1.0,3.0,4.0,High/ Low,Normal (170-185),CAM,,179,77,788000,10.0
245598,I. Baba,26,https://cdn.sofifa.net/players/245/598/23_60.png,Ghana,https://cdn.sofifa.net/flags/gh.png,75,80,RCD Mallorca,https://cdn.sofifa.net/teams/453/30.png,7500000,22000,1795,Right,1.0,4.0,2.0,Medium/ High,Lean (185+),RCM,,185,73,17100000,12.0
255471,Vitor Carvalho,25,https://cdn.sofifa.net/players/255/471/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,69,74,Gil Vicente FC,https://cdn.sofifa.net/teams/1888/30.png,1900000,5000,1795,Right,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),RCM,,183,73,4099999,21.0
240605,A. Collins,22,https://cdn.sofifa.net/players/240/605/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,64,69,Exeter City,https://cdn.sofifa.net/teams/143/30.png,900000,2000,1795,Right,1.0,4.0,2.0,High/ High,Normal (170-185),RCM,,175,63,1600000,8.0
212321,J. Meffert,27,https://cdn.sofifa.net/players/212/321/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,72,73,Hamburger SV,https://cdn.sofifa.net/teams/28/30.png,2400000,10000,1795,Right,1.0,4.0,2.0,Medium/ High,Lean (185+),CDM,,186,76,4000000,23.0
231640,Ontiveros,24,https://cdn.sofifa.net/players/231/640/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,73,78,Villarreal Club de Fútbol B,https://cdn.sofifa.net/teams/110902/30.png,4600000,7000,1795,Right,1.0,3.0,4.0,High/ Low,Normal (170-185),LM,,172,75,7500000,7.0
243349,D. Levitt,21,https://cdn.sofifa.net/players/243/349/23_60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png,66,80,Dundee United,https://cdn.sofifa.net/teams/181/30.png,2000000,2000,1795,Right,1.0,4.0,3.0,Medium/ Medium,Lean (170-185),LCM,,180,73,4800000,19.0
269828,S. Thill,28,https://cdn.sofifa.net/players/269/828/23_60.png,Luxembourg,https://cdn.sofifa.net/flags/lu.png,70,70,F.C. Hansa Rostock,https://cdn.sofifa.net/teams/27/30.png,1600000,9000,1794,Left,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),LCM,,178,72,2500000,29.0
244271,I. Šunjić,25,https://cdn.sofifa.net/players/244/271/23_60.png,Croatia,https://cdn.sofifa.net/flags/hr.png,70,73,Hertha BSC,https://cdn.sofifa.net/teams/166/30.png,1900000,16000,1794,Right,1.0,3.0,2.0,Medium/ High,Lean (170-185),CDM,Birmingham City,184,75,0,34.0
255876,A. Trezza,23,https://cdn.sofifa.net/players/255/876/23_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,68,77,Club Nacional de Football,https://cdn.sofifa.net/teams/111325/30.png,2700000,500,1794,Right,1.0,2.0,3.0,High/ Medium,Normal (170-),RM,,166,59,6500000,19.0
221860,C. Gruezo,27,https://cdn.sofifa.net/players/221/860/23_60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png,72,75,FC Augsburg,https://cdn.sofifa.net/teams/100409/30.png,2700000,18000,1793,Right,1.0,3.0,2.0,Low/ High,Normal (170-185),RCM,,173,71,5100000,8.0
263288,J. Pešek,29,https://cdn.sofifa.net/players/263/288/23_60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png,75,75,AC Sparta Praha,https://cdn.sofifa.net/teams/267/30.png,5500000,1000,1793,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),RM,,173,66,12100000,21.0
256016,M. Enrique,22,https://cdn.sofifa.net/players/256/016/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,66,77,Cerro Largo Fútbol Club,https://cdn.sofifa.net/teams/115536/30.png,1800000,500,1793,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),RDM,,178,77,4200000,26.0
253895,R. Hernández,28,https://cdn.sofifa.net/players/253/895/23_60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png,67,67,Deportivo Táchira FC,https://cdn.sofifa.net/teams/110990/30.png,1000000,500,1793,Right,1.0,3.0,4.0,Medium/ Low,Normal (170-185),LM,,171,63,2200000,10.0
240875,22 M. Villasanti,23,https://cdn.sofifa.net/players/240/875/22_60.png,Paraguay,https://cdn.sofifa.net/flags/py.png,71,78,Club Cerro Porteño,https://cdn.sofifa.net/teams/112716/30.png,3700000,650,1793,Right,1.0,3.0,2.0,High/ Medium,Lean (170-185),LCM,,178,69,8900000,20.0
241419,M. Bird,21,https://cdn.sofifa.net/players/241/419/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,70,78,Derby County,https://cdn.sofifa.net/teams/91/30.png,3400000,3000,1792,Left,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),CDM,,183,68,6600000,8.0
263893,A. Sâyoud,31,https://cdn.sofifa.net/players/263/893/23_60.png,Algeria,https://cdn.sofifa.net/flags/dz.png,71,71,Al Tai,https://cdn.sofifa.net/teams/112572/30.png,1600000,14000,1792,Left,1.0,3.0,3.0,High/ Medium,Normal (170-185),RM,,171,64,2600000,10.0
256548,M. Grüll,23,https://cdn.sofifa.net/players/256/548/23_60.png,Austria,https://cdn.sofifa.net/flags/at.png,72,77,SK Rapid Wien,https://cdn.sofifa.net/teams/254/30.png,3500000,18000,1792,Right,1.0,4.0,4.0,High/ Medium,Normal (170-185),LM,,182,74,5500000,27.0
206562,L. Thompson,27,https://cdn.sofifa.net/players/206/562/23_60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png,65,66,Portsmouth,https://cdn.sofifa.net/teams/1790/30.png,825000,4000,1792,Right,1.0,3.0,2.0,High/ High,Normal (170-185),LCM,,180,75,1500000,23.0
256970,A. Karabec,18,https://cdn.sofifa.net/players/256/970/23_60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png,72,85,AC Sparta Praha,https://cdn.sofifa.net/teams/267/30.png,5500000,500,1791,Left,1.0,3.0,3.0,High/ Low,Lean (185+),CAM,,185,74,15500000,10.0
241982,E. Watt,22,https://cdn.sofifa.net/players/241/982/23_60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png,64,73,Salford City,https://cdn.sofifa.net/teams/113926/30.png,1200000,4000,1791,Right,1.0,4.0,2.0,Medium/ Medium,Normal (170-185),CDM,,179,72,2300000,6.0
238126,Guridi,27,https://cdn.sofifa.net/players/238/126/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,74,75,Deportivo Alavés,https://cdn.sofifa.net/teams/463/30.png,4800000,12000,1790,Left,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),LCM,,179,64,8000000,18.0
265616,J. Estacio,24,https://cdn.sofifa.net/players/265/616/23_60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png,65,70,Mushuc Runa,https://cdn.sofifa.net/teams/114615/30.png,1000000,500,1790,Right,1.0,3.0,3.0,Medium/ High,Normal (170-185),LDM,,173,62,2200000,26.0
255928,M. Diomande,20,https://cdn.sofifa.net/players/255/928/23_60.png,Côte d'Ivoire,https://cdn.sofifa.net/flags/ci.png,65,79,FC Nordsjælland,https://cdn.sofifa.net/teams/1788/30.png,1700000,2000,1790,Left,1.0,3.0,3.0,Medium/ Low,Lean (170-185),LCM,,175,75,3200000,10.0
225769,G. Dobson,24,https://cdn.sofifa.net/players/225/769/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,68,72,Charlton Athletic,https://cdn.sofifa.net/teams/89/30.png,1600000,4000,1790,Right,1.0,4.0,2.0,Medium/ High,Lean (185+),CDM,,185,75,2900000,4.0
210706,N. Chamed,28,https://cdn.sofifa.net/players/210/706/23_60.png,Comoros,https://cdn.sofifa.net/flags/km.png,65,65,AFC Chindia Târgoviște,https://cdn.sofifa.net/teams/113387/30.png,725000,2000,1790,Right,1.0,3.0,4.0,Medium/ Medium,Normal (170-185),CAM,,174,72,979000,17.0
266820,N. Petrović,22,https://cdn.sofifa.net/players/266/820/23_60.png,Serbia,https://cdn.sofifa.net/flags/rs.png,72,81,Granada CF,https://cdn.sofifa.net/teams/110832/30.png,5000000,7000,1789,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),LCM,,185,72,9000000,18.0
234203,C. Eiting,24,https://cdn.sofifa.net/players/234/203/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,70,76,FC Volendam,https://cdn.sofifa.net/teams/645/30.png,2500000,5000,1789,Left,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),RCM,,178,72,4099999,8.0
260513,22 M. Gómez,33,https://cdn.sofifa.net/players/260/513/22_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,65,65,Club Atlético Palmaflor,https://cdn.sofifa.net/teams/115358/30.png,450000,500,1788,Right,1.0,3.0,4.0,High/ Medium,Lean (170-185),LCM,,178,69,968000,11.0
269293,J. Maggiotti,26,https://cdn.sofifa.net/players/269/293/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,66,69,Stade Lavallois Mayenne FC,https://cdn.sofifa.net/teams/1814/30.png,1100000,5000,1788,Right,1.0,3.0,3.0,High/ Medium,Normal (185+),LCM,Royal Charleroi S.C.,186,86,0,5.0
253617,22 M. Villarroel,22,https://cdn.sofifa.net/players/253/617/22_60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png,68,77,Club Deportivo Jorge Wilstermann,https://cdn.sofifa.net/teams/110974/30.png,2700000,500,1788,Left,1.0,3.0,2.0,High/ Medium,Lean (170-185),LM,,177,75,6300000,8.0
188490,L. Sercombe,32,https://cdn.sofifa.net/players/188/490/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,65,65,Cheltenham Town,https://cdn.sofifa.net/teams/1936/30.png,550000,2000,1788,Right,1.0,4.0,3.0,High/ Medium,Lean (170-185),LCM,,178,69,963000,8.0
208504,J. Cazares,30,https://cdn.sofifa.net/players/208/504/23_60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png,74,74,Club Atlético Independiente,https://cdn.sofifa.net/teams/110093/30.png,4099999,14000,1788,Right,2.0,3.0,3.0,Medium/ Low,Normal (170-185),LCM,,171,70,6200000,43.0
242284,M. Dauda,24,https://cdn.sofifa.net/players/242/284/23_60.png,Ghana,https://cdn.sofifa.net/flags/gh.png,72,77,CD Tenerife,https://cdn.sofifa.net/teams/260/30.png,3500000,14000,1787,Right,1.0,3.0,3.0,Medium/ Low,Normal (170-185),LM,RSC Anderlecht,176,69,0,11.0
244050,W. Burger,21,https://cdn.sofifa.net/players/244/050/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,68,78,FC Basel 1893,https://cdn.sofifa.net/teams/896/30.png,2600000,5000,1787,Left,1.0,4.0,3.0,Medium/ Medium,Lean (185+),RDM,,191,83,4400000,23.0
262384,P. Greil,25,https://cdn.sofifa.net/players/262/384/23_60.png,Austria,https://cdn.sofifa.net/flags/at.png,68,71,SK Rapid Wien,https://cdn.sofifa.net/teams/254/30.png,1600000,11000,1786,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),LDM,,184,75,2500000,24.0
213530,N. Poulsen,28,https://cdn.sofifa.net/players/213/530/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,69,69,Aarhus GF,https://cdn.sofifa.net/teams/271/30.png,1200000,7000,1785,Right,1.0,3.0,2.0,Medium/ High,Normal (170-185),CDM,,180,79,1500000,6.0
211536,M. O'Hara,26,https://cdn.sofifa.net/players/211/536/23_60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png,64,65,St. Mirren,https://cdn.sofifa.net/teams/100805/30.png,675000,2000,1785,Right,1.0,3.0,3.0,Medium/ High,Lean (185+),CDM,,188,80,1200000,6.0
263049,P. Pomer,24,https://cdn.sofifa.net/players/263/049/23_60.png,Austria,https://cdn.sofifa.net/flags/at.png,65,68,SV Ried,https://cdn.sofifa.net/teams/780/30.png,975000,3000,1785,Left,1.0,3.0,4.0,High/ High,Normal (170-185),LM,,180,70,1500000,17.0
